Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
1479C7       4    No     000121E3-000121EB        9
1479CC       1    No     000121EC-000121F1        6
1479CE       1    No     000121F2-000121F7        6
1479D2       8    No     000121F8-00012204        D
1479DE       3    No     00012205-0001220C        8
1479E2       E    No     0001220D-0001221F       13
1479F2       F    No     00012220-00012233       14
147A02       1    No     00012234-00012239        6
147A04      11    No     0001223A-0001224F       16
147A16      2F    No     00012250-00012283       34
147A46       A    No     00012284-00012292        F
147A51       3    No     00012293-0001229A        8
147A56       3    No     0001229B-000122A2        8
147A5A       2    No     000122A3-000122A9        7
147A5E       F    No     000122AA-000122BD       14
147A6E       1    No     000122BE-000122C3        6
147A70       2    No     000122C4-000122CA        7
147A73       2    No     000122CB-000122D1        7
147A76       1    No     000122D2-000122D7        6
147A78       1    No     000122D8-000122DD        6
147A7A       2    No     000122DE-000122E4        7
147A80       1    No     000122E5-000122EA        6
147A82       E    No     000122EB-000122FD       13
147A92       1    No     000122FE-00012303        6
147A94       3    No     00012304-0001230B        8
147A98       9    No     0001230C-00012319        E
147AA2       E    No     0001231A-0001232C       13
147AB2      16    No     0001232D-00012347       1B
147AC9      1C    No     00012348-00012368       21
147AE6       1    No     00012369-0001236E        6
147AE8      27    No     0001236F-0001239A       2C
147B10       9    No     0001239B-000123A8        E
147B1A       4    No     000123A9-000123B1        9
147B20       2    No     000123B2-000123B8        7
147B23       A    No     000123B9-000123C7        F
147B2E       1    No     000123C8-000123CD        6
147B30       8    No     000123CE-000123DA        D
147B3A       2    No     000123DB-000123E1        7
147B40       1    No     000123E2-000123E7        6
147B42       4    No     000123E8-000123F0        9
147B47       4    No     000123F1-000123F9        9
147B4C       1    No     000123FA-000123FF        6
147B4E       1    No     00012400-00012405        6
147B52       8    No     00012406-00012412        D
147B5E       3    No     00012413-0001241A        8
147B62       E    No     0001241B-0001242D       13
147B72       F    No     0001242E-00012441       14
147B82       1    No     00012442-00012447        6
147B84       1    No     00012448-0001244D        6
147B86       1    No     0001244E-00012453        6
147B88       5    No     00012454-0001245D        A
147B8E       F    No     0001245E-00012471       14
147B9E       9    No     00012472-0001247F        E
147BA8       1    No     00012480-00012485        6
147BAA       1    No     00012486-0001248B        6
147BAC       C    No     0001248C-0001249C       11
147BB9       8    No     0001249D-000124A9        D
147BC2       1    No     000124AA-000124AF        6
147BC4       1    No     000124B0-000124B5        6
147BC6       1    No     000124B6-000124BB        6
147BC8       5    No     000124BC-000124C5        A
147BCE       F    No     000124C6-000124D9       14
147BDE       9    No     000124DA-000124E7        E
147BE8       1    No     000124E8-000124ED        6
147BEA       1    No     000124EE-000124F3        6
147BEC       C    No     000124F4-00012504       11
147BF9       7    No     00012505-00012510        C
147C04       1    No     00012511-00012516        6
147C06       7    No     00012517-00012522        C
147C0E       2    No     00012523-00012529        7
147C16       9    No     0001252A-00012537        E
147C22       1    No     00012538-0001253D        6
147C24       C    No     0001253E-0001254E       11
147C34       F    No     0001254F-00012562       14
147C44       2    No     00012563-00012569        7
147C47       4    No     0001256A-00012572        9
147C4C       1    No     00012573-00012578        6
147C4E      17    No     00012579-00012594       1C
147C66       5    No     00012595-0001259E        A
147C6C      1D    No     0001259F-000125C0       22
147C8A       3    No     000125C1-000125C8        8
147C90       7    No     000125C9-000125D4        C
147C98       4    No     000125D5-000125DD        9
147CA0       6    No     000125DE-000125E8        B
147CAC       3    No     000125E9-000125F0        8
147CB0       5    No     000125F1-000125FA        A
147CB8       4    No     000125FB-00012603        9
147CBD       1    No     00012604-00012609        6
147CC4       1    No     0001260A-0001260F        6
147CC6       7    No     00012610-0001261B        C
147CCE       2    No     0001261C-00012622        7
147CD6       9    No     00012623-00012630        E
147CE2       1    No     00012631-00012636        6
147CE4       C    No     00012637-00012647       11
147CF4       F    No     00012648-0001265B       14
147D04       2    No     0001265C-00012662        7
147D07       4    No     00012663-0001266B        9
147D0C       1    No     0001266C-00012671        6
147D0E      1D    No     00012672-00012693       22
147D2C      23    No     00012694-000126BB       28
147D50       7    No     000126BC-000126C7        C
147D58       4    No     000126C8-000126D0        9
147D5D       1    No     000126D1-000126D6        6
147D60       F    No     000126D7-000126EA       14
147D70       C    No     000126EB-000126FB       11
147D7D       1    No     000126FC-00012701        6
147D80       F    No     00012702-00012715       14
147D90       7    No     00012716-00012721        C
147D98       4    No     00012722-0001272A        9
147D9D       1    No     0001272B-00012730        6
147DA0       4    No     00012731-00012739        9
147DA5       1    No     0001273A-0001273F        6
147DA7       8    No     00012740-0001274C        D
147DB0       5    No     0001274D-00012756        A
147DB6       1    No     00012757-0001275C        6
147DB8       4    No     0001275D-00012765        9
147DBD       1    No     00012766-0001276B        6
147DC8       1    No     0001276C-00012771        6
147DCA       1    No     00012772-00012777        6
147DCC       1    No     00012778-0001277D        6
147DCE       2    No     0001277E-00012784        7
147DDB       1    No     00012785-0001278A        6
147DDE       2    No     0001278B-00012791        7
147DE8       1    No     00012792-00012797        6
147DEA       6    No     00012798-000127A2        B
147DFA      11    No     000127A3-000127B8       16
147E0C       4    No     000127B9-000127C1        9
147E11       C    No     000127C2-000127D2       11
147E1E       1    No     000127D3-000127D8        6
147E20       1    No     000127D9-000127DE        6
147E22       7    No     000127DF-000127EA        C
147E2A       1    No     000127EB-000127F0        6
147E2C      23    No     000127F1-00012818       28
147E50       1    No     00012819-0001281E        6
147E52       C    No     0001281F-0001282F       11
147E60       1    No     00012830-00012835        6
147E62       D    No     00012836-00012847       12
147E70       5    No     00012848-00012851        A
147E76       4    No     00012852-0001285A        9
147E7B       3    No     0001285B-00012862        8
147E80       3    No     00012863-0001286A        8
147E84       2    No     0001286B-00012871        7
147E87       4    No     00012872-0001287A        9
147E8C       1    No     0001287B-00012880        6
147E8E      11    No     00012881-00012896       16
147EA0       F    No     00012897-000128AA       14
147EB0       7    No     000128AB-000128B6        C
147EB8       4    No     000128B7-000128BF        9
147EBD       1    No     000128C0-000128C5        6
147EC0       3    No     000128C6-000128CD        8
147EC4       2    No     000128CE-000128D4        7
147EC7       4    No     000128D5-000128DD        9
147ECC      19    No     000128DE-000128FB       1E
147EE6       5    No     000128FC-00012905        A
147EEC      23    No     00012906-0001292D       28
147F10       7    No     0001292E-00012939        C
147F18       4    No     0001293A-00012942        9
147F1D       1    No     00012943-00012948        6
147F20       5    No     00012949-00012952        A
147F26       1    No     00012953-00012958        6
147F28       7    No     00012959-00012964        C
147F30       4    No     00012965-0001296D        9
147F38       4    No     0001296E-00012976        9
147F3D       1    No     00012977-0001297C        6
147F42       1    No     0001297D-00012982        6
147F44       C    No     00012983-00012993       11
147F54       F    No     00012994-000129A7       14
147F64       1    No     000129A8-000129AD        6
147F66       C    No     000129AE-000129BE       11
147F73      14    No     000129BF-000129D7       19
